id,name,key_skills,work_format_name,experience,specialization_id
118849228,Ведущий инженер информационной безопасности,"Информационная безопасность, VipNet, Разработка политики информационной безопасности, Управление информационной безопасностью, Застава, Zabbix, Grafana, АПКШ ""Континент"", СКЗИ",На месте работодателя,От 3 до 6 лет,116
119337209,Аналитик данных Junior+,"Power BI, SQL, DataLens",На месте работодателя,От 1 года до 3 лет,156
119809809,Бизнес-аналитик (управленческая отчетность и анализ данных),"Бизнес-анализ, MS Excel, Управленческая отчетность, Автоматизация бизнес-процессов",На месте работодателя,От 1 года до 3 лет,156
119910591,QA engineer / Тестировщик,"ООП, SQL",,От 3 до 6 лет,124
119434793,Разработчик Java\Kotlin,"Java, Kotlin, SQL, Git, Apache Kafka, PostgreSQL",Удалённо,От 3 до 6 лет,96
116459018,Руководитель команды аналитиков,,,От 1 года до 3 лет,157
118625351,Системный администратор,"Грамотная речь, Windows Os, Грамотность, Настройка ПК, Windows 7",,Нет опыта,113
119282169,Аналитик данных (промо),"Python, SQL, Аналитический склад ума, Работа с большим объемом информации, Power BI",,От 3 до 6 лет,156
119891973,Инженер-программист (ПНР) Supcon,"Языки программирования МЭК, Пуско-наладочные работы, Производство пусконаладочных работ, Supcon, SCADA, АСУ ТП, АСУ",Разъездной,От 1 года до 3 лет,96
118714782,Инженер-программист,,,Нет опыта,96
119679753,Разработчик ПО,"C#, SQL, Entity Framework, web API, Angular, SignaIR, PostgreSQL, PWA",,От 1 года до 3 лет,96
119856520,Системный аналитик ЦФТ,,Удалённо,От 3 до 6 лет,148
120066556,Менеджер по продажам ИТ-решений,"Управление проектами, Scrum, Работа в команде, Организаторские навыки, Customer development, B2B Продажи, B2G продажи",,От 1 года до 3 лет,73
119909058,Управляющий партнер / Продюссер / Директор по маркетингу,,,От 3 до 6 лет,12
119575149,Проектный менеджер,,На месте работодателя,От 3 до 6 лет,107
119297476,Аналитик 1С:Документооборот,,Удалённо,От 1 года до 3 лет,10
120123621,Проектный менеджер,"Деловая переписка, Составление договоров, Навыки делового общения, Грамотная речь, Телефонные переговоры, Опыт работы с клиентами, Хорошая обучаемость",На месте работодателя,От 1 года до 3 лет,107
119869978,Аналитик (разработка ПО),,,,
119239957,Бренд-менеджер (декоративное освещение),,,,
119645165,Аналитик баз данных / продуктовый аналитик,,,,
119230601,Специалист по IT (эникейщик),,,,
119373207,Аналитик данных (sql),,,,
117894528,Менеджер по работе с дизайнерами интерьера,,,,
108423885,.Net разработчик,,,,
119178280,Продуктовый UX/UI-дизайнер,,,,
120110005,Fullstack Developer (Python + React),,,,
119638857,Дизайнер полиграфии,,,,
119657476,Java-developer,,,,
118048681,"Дизайнер интерьера, г. Казань",,,,
116416326,Старший data scientist (ML),,,,
119426021,Data Engineer,,,,
119623227,Руководитель направления разработки,,,,
120031267,Сетевой инженер / Python-разработчик,,,,
119161006,Стажер-программист 1С,,,,
119927126,Системный аналитик,,,,
119215948,Senior Java / Kotlin разработчик,,,,
119520729,Аналитик SQL,,,,
119343543,UX-аналитик / проектировщик,,,,
119812378,Aналитик БД (SQL) (Казань),,,,
96704707,Сетевой инженер,,,,
117088257,UI/UX дизайнер,,,,
119837416,Коммерческий аналитик,,,,
119605418,Системный администратор,,,,
119814438,Ведущий аналитик/Функциональный архитектор 1С (AI),,,,
119238173,Backend-разработчик,,,,
119949320,Программист 1С,,На месте работодателя,От 1 года до 3 лет,96
118570477,Системный администратор,,,,
118847725,Python разработчик,,,,
119039511,Руководитель лаборатории (R&D),,На месте работодателя,От 3 до 6 лет,107
119823106,UI/UX Designer Gamedev,,,,
119290193,Проект менеджер/Project manager,,,,
119809911,Data-инженер (Junior),,Гибрид,От 1 года до 3 лет,156
119412737,Руководитель проектов МКД (ВОЛС),,,,
118352841,Аналитик данных,,,,
119632381,Lead business analyst,,Удалённо,От 3 до 6 лет,10
119610864,Главный специалист-эксперт отдела организационно-контрольной работы,,,,
119743011,Системный администратор,,,,
119030373,Аналитик,,,,
119828502,Системный администратор,,,,
119480856,Консультант 1С,,,,
120130852,Специалист по информационной безопасности,,На месте работодателя,Нет опыта,116
119438454,Ведущий системный администратор,,,,
119589099,Senior Графический дизайнер (СберЧат),,,,
119678782,Системный администратор / Специалист по информационной безопасности / Ведущий специалист,"Настройка сетевых подключений, Настройка ПО, Настройка ПК, Active Directory, Администрирование сетевого оборудования, Обеспечение антивирусной защиты, Средства криптографической защиты информации, Администрирование, Антивирусная защита сети, TCP/IP, DHCP, Администрирование серверов Windows, Информационная безопасность, Информационные технологии, Локальные сети, Офисная техника, Техническая поддержка, Linux",,От 1 года до 3 лет,113
117079950,Старший системный администратор (офис),,,,
119788027,Product manager (FinTech),,,,
119330991,Продуктовый дизайнер,,Удалённо,От 3 до 6 лет,34
102059985,Заместитель главного врача по информационной безопасности,,,,
118977863,Сетевой инженер,,,,
120111920,Выездной сервисный специалист,,,От 1 года до 3 лет,112
119609241,Frontend - VUE - разработчик,"JavaScript, VueJS, TypeScript, GSS, HTML, Рефакторинг кода, Оптимизация кода, Микросервисная архитектура",На месте работодателя,От 3 до 6 лет,96
104557870,Сетевой администратор,,,,
119970590,Менеджер продукта,,На месте работодателя,От 1 года до 3 лет,73
119489753,Руководитель проектов,,,,
119651280,2D/3D Motion-дизайнер,,,,
119891510,3D Art Lead Gamedev,"3D, Руководство коллективом, 3D Моделирование, 3D-графика",Удалённо,От 1 года до 3 лет,34
119820446,Game producer/Product manager (Midcore mobile roleplay game),,Удалённо,Более 6 лет,73
119901847,Bitrix разработчик middle,,,,
119591186,Графический дизайнер,"CorelDRAW, Графический дизайн",На месте работодателя,От 1 года до 3 лет,34
119606448,Presale-менеджер,,,,
119308839,Системный аналитик / Бизнес-аналитик / Блокчейн,,,,
117151806,Системный аналитик,"MS Excel, MS PowerPoint, MS Project, MS Visio, ГОСТ 34, РД, Use case, User Story",На месте работодателя,От 1 года до 3 лет,10
119242133,Системный администратор,,,,
118974414,Проект-менеджер,,,,
108236651,Руководитель проектов (IT),,,,
119274484,UX/UI Designer,,,,
119274425,Графический дизайнер / Дизайнер полиграфической продукции,,,,
118441136,Техник ЭВМ,,,,
119250619,Аналитик отдела продаж,,,,
120097396,Ведущий Fullstack-разработчик (офис),,,,
102787685,Сетевой инженер,,,,
119771657,Дизайнер одежды,,,,
119895769,Менеджер по продажам на мебельное производство,,,,
119656347,Директор проектов по недвижимости,,,,
118252040,Дизайнер,,,,
119839920,Продакт-менеджер,,,,
119893345,Старший разработчик .NET,,,,
120021433,Специалист C&B,,,,
119563093,Дизайнер,,,,
119868179,Программист 1C,,,,
119700832,Product Manager,,,,
119875892,Системный аналитик,,,,
120068084,Менеджер в мебельный салон,,,,
119630856,Руководитель проекта,,,,
119652760,Backend-разработчик (PHP),,,,
119235443,Флорист,,На месте работодателя,От 1 года до 3 лет,34
119277031,Аналитик баз данных,"SQL, Работа с базами данных, Исследовательский анализ данных",Удалённо,От 1 года до 3 лет,156
119974286,Специалист по внедрению и сопровождению Amocrm и Битрикс24,"Битрикс24, amoCRM",Удалённо,От 1 года до 3 лет,96
119251166,Data Scientist Computer Vision,"Написание статей, биометрические данные, Исследовательский анализ данных, оценка метрик, PyTorch, Git",Гибрид,От 1 года до 3 лет,165
118361090,Младший системный администратор,,На месте работодателя,От 1 года до 3 лет,113
119220342,Python Developer-разработчик,"Python, QGIS, geopandas, Shapely, SciPy, pandas, геоаналитика, ArcGIS, PostGis, Оптимизация кода",Удалённо,От 3 до 6 лет,96
119543697,Администратор баз данных/САПР,"Внедрение и администрирование САПР/PDM, Администрирование СУБД, PostgreSQL, Администрирование ОС, 1С: Документооборот, Мониторинг и оптимизация производительности БД, Обеспечение безопасности данных, Разработка инструкций",На месте работодателя,Более 6 лет,96
101792586,IT support engineer,"Техническая поддержка, Администрирование серверов",Удалённо,От 1 года до 3 лет,113
119111306,Инженер-программист,,На месте работодателя,Нет опыта,96
119250348,Системный аналитик (Lead),,Удалённо,От 3 до 6 лет,148
119035862,Менеджер по оформлению магазинов,"CorelDRAW, Наружная реклама, Документооборот, Adobe Photoshop",На месте работодателя,От 1 года до 3 лет,34
119855364,Менеджер проектов,"Деловая переписка, Обратная связь, Менеджмент качества, Жизненный цикл проекта, Управление коммуникациями, Заключение договоров, Менеджмент, Контроль проектной документации",На месте работодателя,От 1 года до 3 лет,107
110961929,Программист,,,От 1 года до 3 лет,96
120027345,"Инженер по автоматизации тестирования, Python, API, Ozon Bank","Автоматизация тестирования, Pytest, Linux, Python, Git",Удалённо,От 1 года до 3 лет,96
103486858,Преподаватель информатики и информационных технологий,,,От 3 до 6 лет,116
119569254,Руководитель проекта (КазаньОргСинтез),Организация производства строительно-ионтажных работ на объекте,На месте работодателя,От 3 до 6 лет,107
119783271,Дизайнер презентаций,,,От 1 года до 3 лет,34
119817242,Системный аналитик,"SQL, BPMN, UML, XML, Системный анализ, Бизнес-анализ, JSON, Техническое задание",Удалённо,От 3 до 6 лет,148
119314700,"Руководитель проектов (ТД Алкотек, г. Казань)","Холодные продажи, Ведение переговоров, Активные продажи, В2В Продажи, Поиск и привлечение клиентов",На месте работодателя,От 1 года до 3 лет,107
116446062,Директор по информационным технологиям,,Гибрид,Более 6 лет,36
118179413,Руководитель отдела аналитики,"Аналитический склад ума, Аналитические тексты, Формирование аналитической отчетности",,Нет опыта,157
119338809,Аналитик 1С:ERP/ 1С:ERP УХ (регламентированный учет),"ERP-системы на базе 1С, Регламентированный учет, Постановка задач разработчикам, Проекты внедрения 1С",На месте работодателя,От 1 года до 3 лет,10
119801498,Программист 1С,"1С программирование, ЭДО, Автоматизация документооборота",,От 1 года до 3 лет,96
120029752,Проект-менеджер (веб-разработка),,Гибрид,От 1 года до 3 лет,107
119783123,Консультант 1С,,,От 1 года до 3 лет,10
120006547,Системный администратор,,На месте работодателя,От 1 года до 3 лет,113
119334566,Менеджер проекта,,На месте работодателя,От 1 года до 3 лет,107
119181545,Java-разработчик,"Java, JUnit, Mockito, Lombok, Git, XML, JSON",На месте работодателя,Более 6 лет,96
119678299,Системный инженер,,На месте работодателя,От 1 года до 3 лет,114
119460049,Руководитель проекта,,На месте работодателя,От 1 года до 3 лет,107
119839952,Проджект-менеджер,"Деловая коммуникация, Аналитическое мышление, Организация работы сотрудников, Разработка стратегии развития, Бизнес-анализ, Финансовый анализ, Прототипирование, Управление портфелем продуктов, Разработка и внедрение KPI, Деловая переписка, Управление ожиданиями, Стратегический менеджмент, Управление знаниями‎",Гибрид,От 1 года до 3 лет,73
119375302,Pre-sale менеджер по техническому сопровождению продаж,,На месте работодателя,Нет опыта,114
120117389,Low-code разработчик ELMA,"BPMN, ООП, CSS, low-code, HTML, СУБД, TypeScript",На месте работодателя,От 1 года до 3 лет,96
112346783,"Cпециалист Отдела методологии, сопровождения и аналитики Департамента ОМС и РФС","Работа с большим объемом информации, Многозадачность, Работа в условиях многозадачности, Отличное знание ПК, Умение работать в коллективе",,От 1 года до 3 лет,155
117186871,Системный аналитик,"SQL, Системный анализ, Бизнес-анализ, Анализ требований, Постановка задач разработчикам, Моделирование бизнес-процессов",На месте работодателя,От 1 года до 3 лет,148
119065075,"Менеджер по продажам/дизайнер (мебель на заказ, кухни)",Навыки продаж,,От 1 года до 3 лет,34
119080664,Product owner / Владелец продукта / Product manager,,,Более 6 лет,73
119742895,Инженер-программист микроконтроллеров,,,Нет опыта,96
119898400,Заместитель директора департамента IT,,,От 3 до 6 лет,36
101096181,Клиентский менеджер в it-компанию,,,,
120113050,Руководитель проектов,,На месте работодателя,От 1 года до 3 лет,107
119824675,C#/.NET-разработчик (middle),".NET Core, SOLID, Entity Framework, ASP.NET MVC, C#",Удалённо,От 3 до 6 лет,96
119807833,Оператор 1С ERP,,,,
119768042,Android-разработчик,"Android, Gradle, Git",Удалённо,От 3 до 6 лет,96
119910320,DevOps-инженер,"Linux, Ubuntu Server, Kubernetes, Ansible, CI/CD, Yandex Cloud, DevOps, Ubuntu",Гибрид,От 3 до 6 лет,160
120102516,Сетевой инженер,,,,
119495329,Консультант-аналитик 1С,,Удалённо,От 3 до 6 лет,10
119674717,Software Developer .NET / Программист,"SQL, PostgreSQL, C#, Metatrader4/5, cTrader, Биржевые шлюзы, FastAPI, YouTrack, Allure, .NET Core, Gitlab, API, Проектирование высоконагруженных систем, Асинхронное программирование, Оптимизация кода, Архитектурные паттерны",Удалённо,Более 6 лет,96
119891886,CTO / Head of Engineering,,,,
119742925,Руководитель отдела разработки,,,Более 6 лет,104
119855986,Инженер по нагрузочному тестированию Python,"SQL, Нагрузочное тестирование, Linux, Docker, Locust, Python",Удалённо,От 1 года до 3 лет,124
120168700,Специалист по обслуживанию системы видеонаблюдения,,,,
119489894,Специалист по сопровождению проекта,,На месте работодателя,От 1 года до 3 лет,107
118090961,Инженер-программист,"C/C++, Golang, SQL, JavaScript, VueJS, gRPC, Protobuf, Swagger",Удалённо,От 3 до 6 лет,96
119863719,PHP Developer (Yii2),,,,
119361149,Инженер-аналитик по сопровождению системы автоматического обзвона,"Avaya Call Management Systems, SQL, Анализ технических рисков, Инженерная инфраструктура и сети, MS Excel",На месте работодателя,От 1 года до 3 лет,10
118227779,Аналитик SOC L1,,На месте работодателя,Нет опыта,116
115211408,Python developer,,,,
119635874,Системный аналитик,,На месте работодателя,От 1 года до 3 лет,148
119509107,Дизайнер интерьера / Комплектатор,"Лидерство, Педантичность, Навыки делового общения, Эффективное принятие решений, Навыки работы в команде, Организованность",,От 1 года до 3 лет,34
119570371,Руководитель портфеля проектов,,,,
120120078,Маркетолог/менеджер по работе с маркетплейсами,"Маркетинговые исследования, Анализ рынка, Маркетинговое планирование, Яндекс.Метрика, Продвижение бренда, Планирование маркетинговых кампаний, Маркетинговый анализ, Интернет-реклама, Анализ конкурентной среды, Мониторинг рынка, Аналитика продаж, Анализ торговой марки, Мониторинг цен, Анализ конкурентов, Ценообразование, Конкурентная аналитика, Разработка маркетинговой стратегии, Исследования рынка, Интернет маркетинг, Разработка стратегии продвижения продуктов",На месте работодателя,От 1 года до 3 лет,10
119851742,Старший графический дизайнер по проектам,"Adobe Photoshop, Грамотная речь, Стабильность, Импровизация, Юмор, Режиссура, Рисунок, Adobe Illustrator, Креативность, Внимательность",Удалённо,Нет опыта,34
119926291,Инженер-программист АСУ,,,,
119244617,Руководитель ЦИТ,"Стрессоустойчивость, Диагностика неисправностей, Организация работы сотрудников, Администрирование сетевого оборудования, Настройка ПК, Настройка сетевых подключений, Установка ПО, Администрирование серверов Windows, Резервное копирование, Настройка почтовых серверов, MySQL, Внимательность",На месте работодателя,От 1 года до 3 лет,113
119359400,QA Automation Engineer,,,От 1 года до 3 лет,124
109437617,Стажер 1С (Консультант 1С),,,,
119980134,Системный аналитик,,,От 3 до 6 лет,148
111402117,Аналитик 1C,,,,
116769191,"Backend-разработчик (PHP, Symfony)",,,,
119618355,DevOps Engineer,"Docker, Kubernetes, Linux, Python, Bash",Гибрид,От 3 до 6 лет,160
119287659,Главный специалист информационно-аналитического отдела,,,Нет опыта,10
119016366,Аналитик (Обязательная отчетность),,,,
119233487,Менеджер (проекта) по административной поддержке и договорной работе / Бизнес-ассистент,,,От 3 до 6 лет,107
118412527,Ведущий системный администратор,,,,
119829785,Бизнес-аналитик,,,,
119547985,Разработчик PHP,,,,
118965272,Senior Java Developer,,,,
82900842,Консультант-аналитик 1С,,,,
119288316,Нормировщик-аналитик по процессам,,,,
119645196,Руководитель проектов мультимедийных музеев и выставок,,,,
118200181,Помощник системного администратора,,,,
120014275,Инженер по информационной безопасности,,,,
119302416,Специалист по настройке Битрикс24,,,,
119498957,"Ведущий специалист ""OSINT""",,,,
119880178,Руководитель проекта,,,,
103574037,Мобильный системный инженер,,,,
116766529,"Руководитель проекта ""Новый кредитный конвейер""",,,,
115700745,Backend-разработчик php (yii2),,,,
119897932,Лидер команды (Team Lead),,Удалённо,От 3 до 6 лет,104
120065743,Руководитель направления по развитию продуктов корпоративного бизнеса,,,,
119489624,Системный аналитик,,,,
118583462,Специалист по информационной безопасности,,На месте работодателя,От 1 года до 3 лет,116
119220556,.Net разработчик,,,,
107567628,Старший /Ведущий Инженер АСУ ТП (тестирование контроллеров),,,,
120042599,Ведущий специалист по работе с постоянными клиентами,"Деловое общение, Грамотная речь, Деловая переписка, Уверенный пользователь ПК",На месте работодателя,Нет опыта,107
119513768,Заместитель руководителя отдела разработки,,,,
120035380,QA Automation Engineer,,,,
120084048,Специалист инфраструктурных проектов,"MS Project, Планирование бюджета, Управление подрядчиками, AutoCAD, Управление проектами",На месте работодателя,От 1 года до 3 лет,107
119031132,Data Scientist CV,,,,
119274002,PHP-разработчик,,,,
119607424,Главный специалист Управление методологии,,,,
119891079,Специалист по информационной безопасности,,,,
119251109,С#backend-разработчик,,,,
119555868,Ведущий программист 1C,"1С программирование, 1C: ERP",На месте работодателя,От 1 года до 3 лет,96
119007908,Программист (на станки ЧПУ),,,,
119906205,Senior Java developer,,,,
116003553,Системный администратор,"Администрирование сетевого оборудования, Настройка ПК, Настройка сетевых подключений, Установка ПО, Удаленное администрирование, Техническая поддержка пользователей",Разъездной,От 1 года до 3 лет,113
119752322,Системный аналитик (от Middle),,,,
120046514,Golang разработчик (DevPlatform),,,,
119262184,Аналитик/Дайлер-специалист по сопровождению системы,"Аналитическое мышление, SQL, Power BI, Исследовательский анализ данных",,От 1 года до 3 лет,10
114927704,Cтажёр-разработчик автоматизированных тестов,,,,
119485534,Дизайнер-консультант мебели,,,,
119648611,Системный аналитик,"Бизнес-анализ, BPMN, UML, Анализ требований, Системная интеграция",Удалённо,От 3 до 6 лет,148
118443483,Дизайнер презентаций,,,,
108839211,Аналитик отчетных систем DWH,,,,
119484974,Системный аналитик,,,От 1 года до 3 лет,148
119965208,Дизайнер-сметчик-проектировщик мебельных изделий,,,,
118225525,Менеджер проектов (РТИ),,На месте работодателя,От 1 года до 3 лет,107
117976107,Разработчик 1С (middle),,На месте работодателя,От 3 до 6 лет,96
119393276,Системный администратор,,,,
117045001,Руководитель группы (отдел автоматизации),,На месте работодателя,От 3 до 6 лет,104
119295306,Начальник отдела аналитики,"SQL, Greenplum, Power BI, ORACLE, PostgreSQL, CRM, MDM",,От 3 до 6 лет,157
119743313,Программист АСУ,,,,
119649908,BI разработчик,,На месте работодателя,От 3 до 6 лет,156
118401006,Дизайнер,,На месте работодателя,От 1 года до 3 лет,34
120060731,Бизнес-аналитик Битрикс24,,,,
119861215,Backend PHP разработчик (Laravel),,,,
119908336,Middle backend PHP developer (IT),,,,
120067000,SRE-инженер,,,,
120072632,Системный аналитик (телемедицинские тренажеры),,,,
82895768,Программист 1С,,,,
119749372,Менеджер по работе с партнерами и интеграторами,,,,
119767662,Системный аналитик (Senior),,,,
118983019,Senior Fullstack Developer (Laravel / Vue),,,,
119331805,Системный администратор,,,,
119385540,Менеджер по работе с клиентами b2b,,,,
120087568,Ведущий инженер (Аналитик ИБ),,,,
119638868,Руководитель продуктов,,,,
119640917,Системный аналитик,,,,
119871913,Менеджер по продажам / Дизайнер-консультант,,,,
119839926,Менеджер технических проектов в Яндекс,,,,
115944814,Специалист управления знаниями,,,,
119478860,Начальник отдела системного администрирования,,,,
115356659,Руководитель проектов (алюминиевые профильные системы),,,,
119946083,"Менеджер-дизайнер мебели (кухни, корпусная мебель)",,,,
113013173,PHP разработчик (Middle),,,,
118706755,Системный аналитик (Система индустриальной маркировки),,,,
118199285,Старший системный администратор,,,,
119869649,Аналитик 1С:ERP (Регламентированный учет) (Сопровождение),,,,
119582734,Системный администратор,,,,
120010427,Ведущий Python/C++ разработчик,"Python, Redis, ООП, PostgreSQL, Unit Testing, SQL, Git, C++, STL",,Более 6 лет,96
117819334,Ведущий специалист (отдел Аналитического сопровождения НИОКР),,,,
119600877,Инженер по ремонту,,,,
118767395,"Аналитик, Склад, Разработка аппаратных проектов","SQL, Исследовательский анализ данных, User Experience, Формирование аналитической отчетности, IT, Разработка склада",,От 1 года до 3 лет,148
119372692,Разработчик C++,,,,
119605145,Разработчик Siebel,,,,
117776309,Системный архитектор,"1С:ERP, HTTP, SOAP, КД2, КД3, ФТЗ, СУБД, БСП, СКД, Git, Scrum, Agile",Удалённо,От 3 до 6 лет,96
119858128,Менеджер по бизнес-технологиям,,,,
116577145,CRM-стратег (офис),,,,
119764323,"Менеджер в IT / руководитель, координатор (стажер)","1С, Google Docs, MS Word, MS Excel, Менеджмент, Английский язык, Ответственность, Коммуникабельность, Маркетинг, ООП, Активные продажи, Деловая коммуникация, B2B Продажи, Проектный менеджмент, Atlassian Jira",Удалённо,Нет опыта,107
92602878,Программист С++,,,,
119251560,Веб-мастер (разработчик) Битрикс,,,,
119969021,Fullstack разработчик PHP / Bitrix,"PHP, Битрикс24, jQuery, HTML, MySQL, CSS, JavaScript",На месте работодателя,От 3 до 6 лет,96
118637397,Разработчик SQL (Postgre/MS),,,,
119320926,Middle QA Automation Engineer (Python),,,,
119309077,Инженер по виртуализации,,,,
119619789,Cinematic Artist,,,,
113142155,Специалист Отдела сопровождения устройств самообслуживания,,,,
117538861,Продакт-менеджер,,,,
117870911,Middle+ C# developer,,,,
119683415,PHP-разработчик (1C-Bitrix) POLARIS,,Удалённо,От 1 года до 3 лет,96
119103258,Системный администратор,"Администрирование серверов Windows, Администрирование сетевого оборудования, Ремонт ПК, Техническая поддержка пользователей, Офисные программы, Мобильность, Работа в команде",На месте работодателя,От 1 года до 3 лет,113
119460197,Аналитик (middle),SQL,,От 1 года до 3 лет,10
119339052,Программист 1С - Консультант,"Внедренец, Программист 1С, Консультант 1С",На месте работодателя,От 1 года до 3 лет,96
119486802,DevOps-инженер,,,От 3 до 6 лет,160
119635058,Старший системный администратор / инженер,"Cisco, TCP/IP, Active Directory, VPN, Hyper-V, PowerShell, Bash, MS SQL, Debian, Администрирование серверов Windows",На месте работодателя,От 3 до 6 лет,113
119653421,Специалист по привлечению субподрядных организаций,"Пользователь ПК, Работа в условиях многозадачности, Участие в Тендерах, Работа с большим объемом информации",,От 1 года до 3 лет,107
119823644,Технический писатель,ЕСКД,На месте работодателя,Нет опыта,126
117246110,Специалист по внедрению Битрикс24 / Интегратор,"Битрикс24, 1С-Битрикс, PHP, HTML",На месте работодателя,От 1 года до 3 лет,96
118590099,Руководитель проекта (менеджер проекта),,,От 1 года до 3 лет,107
119447183,Специалист в Отдел аналитики карточных продуктов,"NPV, SQL, MS Excel, Финансовое моделирование",На месте работодателя,Нет опыта,10
119679268,Руководитель проекта,,На месте работодателя,От 1 года до 3 лет,107
119761937,1С разработчик (middle),"1С программирование, 1С: Документооборот",На месте работодателя,От 3 до 6 лет,96
120103672,Системный архитектор (RuPost),,Удалённо,От 3 до 6 лет,114
119088523,Менеджер проекта (проект по внедрению системы RBI),,На месте работодателя,От 1 года до 3 лет,107
115131667,Middle/Senior C# разработчик (.net),"PostgreSQL, .net, Docker",Гибрид,От 1 года до 3 лет,96
119497304,Ведущий специалист сопровождения и эксплуатации средств защиты информации,,На месте работодателя,От 3 до 6 лет,116
119959184,"Ведущий инженер-программист автоматизации процессов разработки, мидл","Python, Grafana, Ansible, Linux, Git",На месте работодателя,От 1 года до 3 лет,96
119438768,Руководитель направления кросс- продаж,,,От 1 года до 3 лет,157
108735574,Методолог 1С,,,От 1 года до 3 лет,155
119124876,Руководитель строительных проектов,"Строительство, Ведение проектной документации, Планирование строительных работ, Календарный план строительства",,От 1 года до 3 лет,107
119817259,Портфельный менеджер (поддержка проектов),"Управление проектами, Основы управления проектами, Жизненный цикл проекта",Удалённо,От 1 года до 3 лет,107
117538540,Инженер-программист (по разработке управляющих программ на станки ЧПУ),,,От 1 года до 3 лет,96
117649058,Руководитель центра дизайна и креатива,,На месте работодателя,От 1 года до 3 лет,12
120043104,Старший DevOps-инженер,"Linux, Ubuntu, Debian, RedOS, Astra Linux, Kafka, Kubernetes, Zookeeper, Keycloack, Clickhouse, Redis, Nginx",Удалённо,От 3 до 6 лет,160
119769849,Руководитель отдела закупок,"Управление закупками, Оптимизация затрат, Контроль остатков, Планирование товарных запасов, Учет остатков, Оптимизация товарных запасов, Управление складскими запасами, Управленческая отчетность, Управление ресурсами, Работа с поставщиками, Закупка товаров и услуг, Закупки, Планирование закупок",На месте работодателя,От 3 до 6 лет,157
113739450,IOS Developer,,На месте работодателя,От 3 до 6 лет,96
119246213,Automation QA engineer (Платформа Кибербезопасности),,,От 3 до 6 лет,124
120022167,Специалист по информационной безопасности,"Информационная безопасность, Разработка внутренней документации, Экспертный аудит информационных систем, Внедрение систем информационной безопасности, DLP, Информационные технологии, Аудит информационной безопасности, Администрирование сетевого оборудования, Обеспечение антивирусной защиты",На месте работодателя,От 1 года до 3 лет,116
120017648,Аналитик информационной безопасности в киберполигон,,,От 1 года до 3 лет,116
119772226,Аналитик 1С (ученик),"1С, Бизнес-анализ, MS Excel, Разработка технических заданий, SQL, Менеджмент, User Story, Постановка задач разработчикам, Обучение и развитие, Аналитическое мышление, Моделирование бизнес-процессов, Анализ требований, Деловое общение, Аналитический склад ума, Google Docs, MS Word, MS Office, Бухгалтерская отчетность, Первичная бухгалтерская документация, Бухгалтерский учет, Ответственность, Коммуникабельность, Работа с большим объемом информации, Финансовый анализ, MS PowerPoint, Поиск информации в интернет, Кассовые документы, 1С: Бухгалтерия, Основы бухгалтерского учета, Внимательность",Удалённо,Нет опыта,10
117775378,Pre-sale инженер (информационная безопасность),"Информационная безопасность, Проведение презентаций, Публичные выступления, Pre-sale, Пресейл, Ведение переговоров, Защита технологических сетей, SIEM, Защита физического периметра, Защита корпоративных сетей, ITM, АСУ ТП",Удалённо,От 1 года до 3 лет,116
118284351,Системный аналитик (мобильные приложения),"Работа с базами данных, PostgreSQL, Системная интеграция, REST, JSON, брокеры сообщений, мобильная разработка, Agile, Apache Kafka",На месте работодателя,От 3 до 6 лет,148
119422756,Менеджер по бережливому производству/LEAN менеджер,,,От 3 до 6 лет,107
117022781,Специалист SmartLogger,"SQL, SmartLogger, Linux, Windows Server",На месте работодателя,От 1 года до 3 лет,112
119533145,"Ведущий специалист отдела эксплуатации информационных систем, технических средств и каналов связи","Linux, Информационные технологии, Офисная техника, Техническое обслуживание",На месте работодателя,От 1 года до 3 лет,113
119695325,Специалист ОТ и ТБ,,На месте работодателя,От 3 до 6 лет,116
120012537,Технический писатель (IT),,На месте работодателя,От 1 года до 3 лет,126
119826483,Системный администратор,"Администрирование сайтов, Знание компьютера, Работа с ПК, Владение компьютером, Высокая энергичность и инициативность, Настройка серверов, Настройка сетевых подключений, Администрирование сетевого оборудования, Управление отделом, 1C: Предприятие",На месте работодателя,От 1 года до 3 лет,113
120042370,Администратор систем контроля доступа,,Удалённо,От 1 года до 3 лет,116
115688153,Системный администратор,,,От 1 года до 3 лет,113
119500631,Специалист выявления инцидентов (информационная безопасность),"Информационная безопасность, DCAP/DAG, TCP/IP, SQL",,От 1 года до 3 лет,116
117828720,Технический писатель (IT продукты),"Разработка технической документации, Разработка пользовательской документации, Разработка эксплуатационной документации, Написание инструкций, ГОСТ 19, ГОСТ 34, Разработка внутренней документации, Внутренние коммуникации, Atlassian Confluence",Гибрид,От 3 до 6 лет,126
119558088,Бизнес аналитик,,На месте работодателя,От 1 года до 3 лет,150
87899948,Аналитик 1С (регламентированный учет),"Управление проектами, 1С: Предприятие 8, Управление персоналом, 1С: Зарплата и управление персоналом, Развитие продаж",,От 1 года до 3 лет,96
117246033,Программист 1С,"1С: Управление предприятием, 1C: Зарплата и кадры, ERP, ERP-системы на базе 1С, 1С программирование, Обновление конфигурации 1С, программирование, 1С: Документооборот",Гибрид,От 1 года до 3 лет,96
119590332,Инженер дежурной смены,,Гибрид,От 1 года до 3 лет,114
119474945,Программист встраиваемого ПО TMS320,,,От 1 года до 3 лет,96
